what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1366490771290
arch,sysinfo,,,"x86",1366490771290
ws,sysinfo,,,"win32",1366490771290
locale,sysinfo,,,"en_US",1366490771290
processors,sysinfo,,,"4",1366490771290
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1366490771290
java.runtime.version,sysinfo,,,"1.7.0_11-b21",1366490771290
java.specification.name,sysinfo,,,"Java Platform API Specification",1366490771290
java.specification.vendor,sysinfo,,,"Oracle Corporation",1366490771290
java.specification.version,sysinfo,,,"1.7",1366490771290
java.vendor,sysinfo,,,"Oracle Corporation",1366490771290
java.version,sysinfo,,,"1.7.0_11",1366490771290
java.vm.info,sysinfo,,,"mixed mode, sharing",1366490771290
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1366490771290
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366490771290
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1366490771290
java.vm.specification.version,sysinfo,,,"1.7",1366490771290
java.vm.vendor,sysinfo,,,"Oracle Corporation",1366490771290
java.vm.version,sysinfo,,,"23.6-b04",1366490771290
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1366490772366
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366490773053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366490782007
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1366490783578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366490795683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366490897779
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366490900900
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366491039210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366491041870
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366491090462
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1366491093821
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1366491094169
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1366491095053
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366491122042
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366491264143
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366491267810
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366491275716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366491564071
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366491566425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366491711110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366491720784
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366498503540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366498513403
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366499886787
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366500089737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366501998656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366502001304
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366502005627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366502656687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503085179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503151597
error,log,,,"Internal Error",1366503157879
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503180068
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503366143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503367719
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503369794
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503370839
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503607433
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1366503612286
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1366503612722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1366503658040
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1366503660302
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1366503667151
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1366503678898
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503683999
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1366503685746
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1366503701003
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503705855
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503706759
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1366503711377
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503714513
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503715667
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503716759
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503717742
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503718756
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503719801
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503722718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503724231
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503726150
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503726213
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503727476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503729660
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503729707
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503733108
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366503736384
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503738037
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503845834
error,log,,,"Internal Error",1366503853680
error,log,,,"Internal Error",1366503855459
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1366503868251
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1366503878063
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1366503880528
error,log,,,"Internal Error",1366503884397
error,log,,,"Internal Error",1366503890122
error,log,,,"Internal Error",1366503893882
error,log,,,"Internal Error",1366503903803
error,log,,,"Internal Error",1366503906798
error,log,,,"Internal Error",1366503925877
error,log,,,"Internal Error",1366503926533
error,log,,,"Internal Error",1366503934317
error,log,,,"Internal Error",1366503953287
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366503963083
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503969542
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1366503982630
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1366503984487
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503987669
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1366503992209
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366503993737
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1366503997419
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366503999447
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1366504077323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366504079835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366504081551
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366504098321
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366504101862
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366504154590
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1366504165230
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366504166602
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366504167445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366504171048
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366504518968
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366504528468
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366504530106
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1366504540777
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366504543023
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366504686295
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366504694578
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366504702082
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366504715186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366504731254
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366505922411
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366506006089
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366506037383
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366506073731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366506163805
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366506270636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366506275082
=======
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1366287681359
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1366287681359
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1366287681359
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1366287681359
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1366287681359
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1366287681359
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1366287681359
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1366287681359
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1366287681359
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1366287681359
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1366287681359
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1366287681375
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1366287681375
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1366287681375
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1366287681375
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1366287681375
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1366287681375
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1366287681375
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1366287681375
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1366287681375
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1366287681375
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1366287681375
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1366287681375
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1366287681375
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1366287681375
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1366287681375
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1366287681375
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1366287681375
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1366287681375
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1366287681375
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1366287681375
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1366287681375
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1366287681375
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1366287681375
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1366287681375
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1366287681375
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1366287681391
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1366287681391
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1366287681391
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1366287681391
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1366287681391
